,Usecase,Parameter,Parameter Value,Obj Value,Runtime
378,Small,GomoryPasses,98,545.3111591697021,0.05955314636230469
379,Small,GomoryPasses,99,545.3111591697021,0.03890228271484375
380,Medium,BQPCuts,-1,599.776664964801,0.06356239318847656
381,Medium,BQPCuts,0,599.776664964801,0.06367683410644531
382,Medium,BQPCuts,1,599.776664964801,0.0677337646484375
383,Medium,BQPCuts,2,599.776664964801,0.11347770690917969
384,Medium,CliqueCuts,-1,599.776664964801,0.06475830078125
385,Medium,CliqueCuts,0,599.776664964801,0.07588005065917969
386,Medium,CliqueCuts,1,599.776664964801,0.06659889221191406
387,Medium,CliqueCuts,2,599.776664964801,0.08028793334960938
388,Medium,CoverCuts,-1,599.776664964801,0.07335662841796875
389,Medium,CoverCuts,0,599.776664964801,0.07054519653320312
390,Medium,CoverCuts,1,599.776664964801,0.09581184387207031
391,Medium,CoverCuts,2,599.776664964801,0.09882164001464844
392,Medium,FlowCoverCuts,-1,599.776664964801,0.07790374755859375
393,Medium,FlowCoverCuts,0,599.776664964801,0.21133041381835938
394,Medium,FlowCoverCuts,1,599.776664964801,0.07569313049316406
395,Medium,FlowCoverCuts,2,599.776664964801,0.07282829284667969
396,Medium,FlowPathCuts,-1,599.776664964801,0.06514549255371094
397,Medium,FlowPathCuts,0,599.776664964801,0.06651878356933594
398,Medium,FlowPathCuts,1,599.776664964801,0.09001350402832031
399,Medium,FlowPathCuts,2,599.776664964801,0.08001136779785156
400,Medium,GUBCoverCuts,-1,599.776664964801,0.059566497802734375
401,Medium,GUBCoverCuts,0,599.776664964801,0.06453132629394531
402,Medium,GUBCoverCuts,1,599.776664964801,0.09353065490722656
403,Medium,GUBCoverCuts,2,599.776664964801,0.06098747253417969
404,Medium,ImpliedCuts,-1,599.776664964801,0.06954765319824219
405,Medium,ImpliedCuts,0,599.776664964801,0.07152366638183594
406,Medium,ImpliedCuts,1,599.776664964801,0.06544303894042969
407,Medium,ImpliedCuts,2,599.776664964801,0.05994415283203125
408,Medium,InfProofCuts,-1,599.776664964801,0.07750892639160156
409,Medium,InfProofCuts,0,599.776664964801,0.09643745422363281
410,Medium,InfProofCuts,1,599.776664964801,0.059482574462890625
411,Medium,InfProofCuts,2,599.776664964801,0.062000274658203125
412,Medium,LiftProjectCuts,-1,599.776664964801,0.0659637451171875
413,Medium,LiftProjectCuts,0,599.776664964801,0.06051826477050781
414,Medium,LiftProjectCuts,1,599.776664964801,0.06600379943847656
415,Medium,LiftProjectCuts,2,599.776664964801,0.057437896728515625
416,Medium,MIPSepCuts,-1,599.776664964801,0.1269817352294922
417,Medium,MIPSepCuts,0,599.776664964801,0.061267852783203125
418,Medium,MIPSepCuts,1,599.776664964801,0.060314178466796875
419,Medium,MIPSepCuts,2,599.776664964801,0.09409904479980469
420,Medium,MIRCuts,-1,599.776664964801,0.0875244140625
421,Medium,MIRCuts,0,599.776664964801,0.061000823974609375
422,Medium,MIRCuts,1,599.776664964801,0.0692596435546875
423,Medium,MIRCuts,2,599.776664964801,0.14086151123046875
424,Medium,ModKCuts,-1,599.776664964801,0.06952285766601562
425,Medium,ModKCuts,0,599.776664964801,0.07244682312011719
426,Medium,ModKCuts,1,599.776664964801,0.06656455993652344
427,Medium,ModKCuts,2,599.776664964801,0.08942985534667969
428,Medium,NetworkCuts,-1,599.776664964801,0.06679916381835938
429,Medium,NetworkCuts,0,599.776664964801,0.06860733032226562
430,Medium,NetworkCuts,1,599.776664964801,0.08552932739257812
431,Medium,NetworkCuts,2,599.776664964801,0.06045722961425781
432,Medium,ProjImpliedCuts,-1,599.776664964801,0.07752037048339844
433,Medium,ProjImpliedCuts,0,599.776664964801,0.057521820068359375
434,Medium,ProjImpliedCuts,1,599.776664964801,0.109375
435,Medium,ProjImpliedCuts,2,599.776664964801,0.062164306640625
436,Medium,PSDCuts,-1,599.776664964801,0.05942344665527344
437,Medium,PSDCuts,0,599.776664964801,0.059337615966796875
438,Medium,PSDCuts,1,599.776664964801,0.06254959106445312
439,Medium,PSDCuts,2,599.776664964801,0.11413383483886719
440,Medium,RelaxLiftCuts,-1,599.776664964801,0.07152175903320312
441,Medium,RelaxLiftCuts,0,599.776664964801,0.09452247619628906
442,Medium,RelaxLiftCuts,1,599.776664964801,0.06719398498535156
443,Medium,RelaxLiftCuts,2,599.776664964801,0.07951164245605469
444,Medium,RLTCuts,-1,599.776664964801,0.08684539794921875
445,Medium,RLTCuts,0,599.776664964801,0.11171340942382812
446,Medium,RLTCuts,1,599.776664964801,0.06400299072265625
447,Medium,RLTCuts,2,599.776664964801,0.07951736450195312
448,Medium,StrongCGCuts,-1,599.776664964801,0.08353614807128906
449,Medium,StrongCGCuts,0,599.776664964801,0.08331489562988281
450,Medium,StrongCGCuts,1,599.776664964801,0.09286880493164062
451,Medium,StrongCGCuts,2,599.776664964801,0.11567115783691406
452,Medium,SubMIPCuts,-1,599.776664964801,0.06437492370605469
453,Medium,SubMIPCuts,0,599.776664964801,0.07671546936035156
454,Medium,SubMIPCuts,1,599.776664964801,0.11261177062988281
455,Medium,SubMIPCuts,2,599.776664964801,0.07491111755371094
456,Medium,ZeroHalfCuts,-1,599.776664964801,0.1296977996826172
457,Medium,ZeroHalfCuts,0,599.776664964801,0.0640106201171875
458,Medium,ZeroHalfCuts,1,599.776664964801,0.060520172119140625
459,Medium,ZeroHalfCuts,2,599.776664964801,0.06569290161132812
460,Medium,CutPasses,0,599.776664964801,0.05892181396484375
461,Medium,CutPasses,1,599.776664964801,0.06869316101074219
462,Medium,CutPasses,2,599.776664964801,0.091064453125
463,Medium,CutPasses,3,599.776664964801,0.07958793640136719
464,Medium,CutPasses,4,599.776664964801,0.06303024291992188
465,Medium,CutPasses,5,599.776664964801,0.06248283386230469
466,Medium,CutPasses,6,599.776664964801,0.07913780212402344
467,Medium,CutPasses,7,599.776664964801,0.06676292419433594
468,Medium,CutPasses,8,599.776664964801,0.06292533874511719
469,Medium,CutPasses,9,599.776664964801,0.06297683715820312
470,Medium,CutPasses,10,599.776664964801,0.0781707763671875
471,Medium,CutPasses,11,599.776664964801,0.0941619873046875
472,Medium,CutPasses,12,599.776664964801,0.06250953674316406
473,Medium,CutPasses,13,599.776664964801,0.09417343139648438
474,Medium,CutPasses,14,599.776664964801,0.06307029724121094
475,Medium,CutPasses,15,599.776664964801,0.07055091857910156
476,Medium,CutPasses,16,599.776664964801,0.06251144409179688
477,Medium,CutPasses,17,599.776664964801,0.07844161987304688
478,Medium,CutPasses,18,599.776664964801,0.06307411193847656
479,Medium,CutPasses,19,599.776664964801,0.06284332275390625
480,Medium,CutPasses,20,599.776664964801,0.06291389465332031
481,Medium,CutPasses,21,599.776664964801,0.06300163269042969
482,Medium,CutPasses,22,599.776664964801,0.06250381469726562
483,Medium,CutPasses,23,599.776664964801,0.07850074768066406
484,Medium,CutPasses,24,599.776664964801,0.06251144409179688
485,Medium,CutPasses,25,599.776664964801,0.06941795349121094
486,Medium,CutPasses,26,599.776664964801,0.06290626525878906
487,Medium,CutPasses,27,599.776664964801,0.06488800048828125
488,Medium,CutPasses,28,599.776664964801,0.06451225280761719
489,Medium,CutPasses,29,599.776664964801,0.046962738037109375
490,Medium,CutPasses,30,599.776664964801,0.06592369079589844
491,Medium,CutPasses,31,599.776664964801,0.06251335144042969
492,Medium,CutPasses,32,599.776664964801,0.06891059875488281
493,Medium,CutPasses,33,599.776664964801,0.07791328430175781
494,Medium,CutPasses,34,599.776664964801,0.04727363586425781
495,Medium,CutPasses,35,599.776664964801,0.04773902893066406
496,Medium,CutPasses,36,599.776664964801,0.06480026245117188
497,Medium,CutPasses,37,599.776664964801,0.050731658935546875
498,Medium,CutPasses,38,599.776664964801,0.12685585021972656
499,Medium,CutPasses,39,599.776664964801,0.05084228515625
500,Medium,CutPasses,40,599.776664964801,0.05899238586425781
501,Medium,CutPasses,41,599.776664964801,0.13592147827148438
502,Medium,CutPasses,42,599.776664964801,0.08638954162597656
503,Medium,CutPasses,43,599.776664964801,0.09082984924316406
504,Medium,CutPasses,44,599.776664964801,0.10554695129394531
505,Medium,CutPasses,45,599.776664964801,0.09417152404785156
506,Medium,CutPasses,46,599.776664964801,0.07873153686523438
507,Medium,CutPasses,47,599.776664964801,0.06510162353515625
508,Medium,CutPasses,48,599.776664964801,0.06891822814941406
509,Medium,CutPasses,49,599.776664964801,0.06288719177246094
510,Medium,CutPasses,50,599.776664964801,0.09655189514160156
511,Medium,CutPasses,51,599.776664964801,0.062488555908203125
512,Medium,CutPasses,52,599.776664964801,0.06314277648925781
513,Medium,CutPasses,53,599.776664964801,0.07245254516601562
514,Medium,CutPasses,54,599.776664964801,0.06308364868164062
515,Medium,CutPasses,55,599.776664964801,0.06250190734863281
516,Medium,CutPasses,56,599.776664964801,0.09675979614257812
517,Medium,CutPasses,57,599.776664964801,0.06299781799316406
518,Medium,CutPasses,58,599.776664964801,0.06250953674316406
519,Medium,CutPasses,59,599.776664964801,0.07805061340332031
520,Medium,CutPasses,60,599.776664964801,0.06290435791015625
521,Medium,CutPasses,61,599.776664964801,0.07486915588378906
522,Medium,CutPasses,62,599.776664964801,0.08452415466308594
523,Medium,CutPasses,63,599.776664964801,0.06099891662597656
524,Medium,CutPasses,64,599.776664964801,0.07928085327148438
525,Medium,CutPasses,65,599.776664964801,0.09962844848632812
526,Medium,CutPasses,66,599.776664964801,0.06250381469726562
527,Medium,CutPasses,67,599.776664964801,0.06808090209960938
528,Medium,CutPasses,68,599.776664964801,0.06251335144042969
529,Medium,CutPasses,69,599.776664964801,0.06465911865234375
530,Medium,CutPasses,70,599.776664964801,0.06251335144042969
531,Medium,CutPasses,71,599.776664964801,0.0785369873046875
532,Medium,CutPasses,72,599.776664964801,0.07854843139648438
533,Medium,CutPasses,73,599.776664964801,0.04730033874511719
534,Medium,CutPasses,74,599.776664964801,0.07853889465332031
535,Medium,CutPasses,75,599.776664964801,0.05689430236816406
536,Medium,CutPasses,76,599.776664964801,0.06308174133300781
537,Medium,CutPasses,77,599.776664964801,0.06298255920410156
538,Medium,CutPasses,78,599.776664964801,0.06781005859375
539,Medium,CutPasses,79,599.776664964801,0.058689117431640625
540,Medium,CutPasses,80,599.776664964801,0.07863044738769531
541,Medium,CutPasses,81,599.776664964801,0.06462287902832031
542,Medium,CutPasses,82,599.776664964801,0.06664276123046875
543,Medium,CutPasses,83,599.776664964801,0.08212852478027344
544,Medium,CutPasses,84,599.776664964801,0.06250953674316406
545,Medium,CutPasses,85,599.776664964801,0.06423377990722656
546,Medium,CutPasses,86,599.776664964801,0.06251335144042969
547,Medium,CutPasses,87,599.776664964801,0.07091522216796875
548,Medium,CutPasses,88,599.776664964801,0.06808280944824219
549,Medium,CutPasses,89,599.776664964801,0.06250381469726562
550,Medium,CutPasses,90,599.776664964801,0.06476783752441406
551,Medium,CutPasses,91,599.776664964801,0.06464958190917969
552,Medium,CutPasses,92,599.776664964801,0.07845687866210938
553,Medium,CutPasses,93,599.776664964801,0.06900215148925781
554,Medium,CutPasses,94,599.776664964801,0.05182075500488281
555,Medium,CutPasses,95,599.776664964801,0.09670066833496094
556,Medium,CutPasses,96,599.776664964801,0.06282424926757812
557,Medium,CutPasses,97,599.776664964801,0.06299591064453125
558,Medium,CutPasses,98,599.776664964801,0.07259941101074219
559,Medium,CutPasses,99,599.776664964801,0.06250762939453125
560,Medium,CutAggPasses,0,599.776664964801,0.06251335144042969
561,Medium,CutAggPasses,1,599.776664964801,0.04728889465332031
562,Medium,CutAggPasses,2,599.776664964801,0.06282424926757812
563,Medium,CutAggPasses,3,599.776664964801,0.06279754638671875
564,Medium,CutAggPasses,4,599.776664964801,0.06551742553710938
565,Medium,CutAggPasses,5,599.776664964801,0.0631103515625
566,Medium,CutAggPasses,6,599.776664964801,0.06541633605957031
567,Medium,CutAggPasses,7,599.776664964801,0.07738494873046875
568,Medium,CutAggPasses,8,599.776664964801,0.08857345581054688
569,Medium,CutAggPasses,9,599.776664964801,0.06299209594726562
570,Medium,CutAggPasses,10,599.776664964801,0.07901573181152344
571,Medium,CutAggPasses,11,599.776664964801,0.059967041015625
572,Medium,CutAggPasses,12,599.776664964801,0.06251144409179688
573,Medium,CutAggPasses,13,599.776664964801,0.087982177734375
574,Medium,CutAggPasses,14,599.776664964801,0.06967926025390625
575,Medium,CutAggPasses,15,599.776664964801,0.06465911865234375
576,Medium,CutAggPasses,16,599.776664964801,0.09097862243652344
577,Medium,CutAggPasses,17,599.776664964801,0.062530517578125
578,Medium,CutAggPasses,18,599.776664964801,0.0630035400390625
579,Medium,CutAggPasses,19,599.776664964801,0.06441879272460938
580,Medium,CutAggPasses,20,599.776664964801,0.0540313720703125
581,Medium,CutAggPasses,21,599.776664964801,0.06100273132324219
582,Medium,CutAggPasses,22,599.776664964801,0.05990409851074219
583,Medium,CutAggPasses,23,599.776664964801,0.080963134765625
584,Medium,CutAggPasses,24,599.776664964801,0.06299209594726562
585,Medium,CutAggPasses,25,599.776664964801,0.06818771362304688
586,Medium,CutAggPasses,26,599.776664964801,0.07813835144042969
587,Medium,CutAggPasses,27,599.776664964801,0.06438446044921875
588,Medium,CutAggPasses,28,599.776664964801,0.06448745727539062
589,Medium,CutAggPasses,29,599.776664964801,0.077056884765625
590,Medium,CutAggPasses,30,599.776664964801,0.05615234375
591,Medium,CutAggPasses,31,599.776664964801,0.06250953674316406
592,Medium,CutAggPasses,32,599.776664964801,0.064788818359375
593,Medium,CutAggPasses,33,599.776664964801,0.047454833984375
594,Medium,CutAggPasses,34,599.776664964801,0.06447029113769531
595,Medium,CutAggPasses,35,599.776664964801,0.08115196228027344
596,Medium,CutAggPasses,36,599.776664964801,0.06771659851074219
597,Medium,CutAggPasses,37,599.776664964801,0.04869842529296875
598,Medium,CutAggPasses,38,599.776664964801,0.0625
599,Medium,CutAggPasses,39,599.776664964801,0.06707763671875
600,Medium,CutAggPasses,40,599.776664964801,0.061008453369140625
601,Medium,CutAggPasses,41,599.776664964801,0.083953857421875
602,Medium,CutAggPasses,42,599.776664964801,0.07381248474121094
603,Medium,CutAggPasses,43,599.776664964801,0.08791542053222656
604,Medium,CutAggPasses,44,599.776664964801,0.0786285400390625
605,Medium,CutAggPasses,45,599.776664964801,0.07864761352539062
606,Medium,CutAggPasses,46,599.776664964801,0.06107139587402344
607,Medium,CutAggPasses,47,599.776664964801,0.08788108825683594
608,Medium,CutAggPasses,48,599.776664964801,0.06744003295898438
609,Medium,CutAggPasses,49,599.776664964801,0.08203697204589844
610,Medium,CutAggPasses,50,599.776664964801,0.07276725769042969
611,Medium,CutAggPasses,51,599.776664964801,0.06983757019042969
612,Medium,CutAggPasses,52,599.776664964801,0.07405853271484375
613,Medium,CutAggPasses,53,599.776664964801,0.06291961669921875
614,Medium,CutAggPasses,54,599.776664964801,0.07849884033203125
615,Medium,CutAggPasses,55,599.776664964801,0.078460693359375
616,Medium,CutAggPasses,56,599.776664964801,0.0595855712890625
617,Medium,CutAggPasses,57,599.776664964801,0.09329605102539062
618,Medium,CutAggPasses,58,599.776664964801,0.06122016906738281
619,Medium,CutAggPasses,59,599.776664964801,0.07245445251464844
620,Medium,CutAggPasses,60,599.776664964801,0.06465721130371094
621,Medium,CutAggPasses,61,599.776664964801,0.06316184997558594
622,Medium,CutAggPasses,62,599.776664964801,0.07491111755371094
623,Medium,CutAggPasses,63,599.776664964801,0.06295585632324219
624,Medium,CutAggPasses,64,599.776664964801,0.06200599670410156
625,Medium,CutAggPasses,65,599.776664964801,0.06593513488769531
626,Medium,CutAggPasses,66,599.776664964801,0.0804901123046875
627,Medium,CutAggPasses,67,599.776664964801,0.06631660461425781
628,Medium,CutAggPasses,68,599.776664964801,0.06738662719726562
629,Medium,CutAggPasses,69,599.776664964801,0.06515312194824219
630,Medium,CutAggPasses,70,599.776664964801,0.05219841003417969
631,Medium,CutAggPasses,71,599.776664964801,0.06604385375976562
632,Medium,CutAggPasses,72,599.776664964801,0.0625152587890625
633,Medium,CutAggPasses,73,599.776664964801,0.0701904296875
634,Medium,CutAggPasses,74,599.776664964801,0.06556320190429688
635,Medium,CutAggPasses,75,599.776664964801,0.08127593994140625
636,Medium,CutAggPasses,76,599.776664964801,0.05574607849121094
637,Medium,CutAggPasses,77,599.776664964801,0.05189323425292969
638,Medium,CutAggPasses,78,599.776664964801,0.06500053405761719
639,Medium,CutAggPasses,79,599.776664964801,0.07183837890625
640,Medium,CutAggPasses,80,599.776664964801,0.05486297607421875
641,Medium,CutAggPasses,81,599.776664964801,0.05502128601074219
642,Medium,CutAggPasses,82,599.776664964801,0.07520103454589844
643,Medium,CutAggPasses,83,599.776664964801,0.04744720458984375
644,Medium,CutAggPasses,84,599.776664964801,0.06868743896484375
645,Medium,CutAggPasses,85,599.776664964801,0.07451820373535156
646,Medium,CutAggPasses,86,599.776664964801,0.06587028503417969
647,Medium,CutAggPasses,87,599.776664964801,0.06525230407714844
648,Medium,CutAggPasses,88,599.776664964801,0.06758308410644531
649,Medium,CutAggPasses,89,599.776664964801,0.07221603393554688
650,Medium,CutAggPasses,90,599.776664964801,0.0637969970703125
651,Medium,CutAggPasses,91,599.776664964801,0.06302642822265625
652,Medium,CutAggPasses,92,599.776664964801,0.11536979675292969
653,Medium,CutAggPasses,93,599.776664964801,0.06190299987792969
654,Medium,CutAggPasses,94,599.776664964801,0.06303215026855469
655,Medium,CutAggPasses,95,599.776664964801,0.06569862365722656
656,Medium,CutAggPasses,96,599.776664964801,0.06284523010253906
657,Medium,CutAggPasses,97,599.776664964801,0.04729461669921875
658,Medium,CutAggPasses,98,599.776664964801,0.04738044738769531
659,Medium,CutAggPasses,99,599.776664964801,0.06290054321289062
660,Medium,GomoryPasses,0,599.776664964801,0.06290435791015625
661,Medium,GomoryPasses,1,599.776664964801,0.09416580200195312
662,Medium,GomoryPasses,2,599.776664964801,0.05104827880859375
663,Medium,GomoryPasses,3,599.776664964801,0.046886444091796875
664,Medium,GomoryPasses,4,599.776664964801,0.08001708984375
665,Medium,GomoryPasses,5,599.776664964801,0.05154609680175781
666,Medium,GomoryPasses,6,599.776664964801,0.06247901916503906
667,Medium,GomoryPasses,7,599.776664964801,0.06251144409179688
668,Medium,GomoryPasses,8,599.776664964801,0.06264686584472656
669,Medium,GomoryPasses,9,599.776664964801,0.04826545715332031
670,Medium,GomoryPasses,10,599.776664964801,0.06334495544433594
671,Medium,GomoryPasses,11,599.776664964801,0.04990577697753906
672,Medium,GomoryPasses,12,599.776664964801,0.06310462951660156
673,Medium,GomoryPasses,13,599.776664964801,0.06281089782714844
674,Medium,GomoryPasses,14,599.776664964801,0.06172943115234375
675,Medium,GomoryPasses,15,599.776664964801,0.06906509399414062
676,Medium,GomoryPasses,16,599.776664964801,0.06328010559082031
677,Medium,GomoryPasses,17,599.776664964801,0.069427490234375
678,Medium,GomoryPasses,18,599.776664964801,0.123626708984375
679,Medium,GomoryPasses,19,599.776664964801,0.05724334716796875
680,Medium,GomoryPasses,20,599.776664964801,0.07894325256347656
681,Medium,GomoryPasses,21,599.776664964801,0.113525390625
682,Medium,GomoryPasses,22,599.776664964801,0.09465599060058594
683,Medium,GomoryPasses,23,599.776664964801,0.06293296813964844
684,Medium,GomoryPasses,24,599.776664964801,0.06136131286621094
685,Medium,GomoryPasses,25,599.776664964801,0.06278038024902344
686,Medium,GomoryPasses,26,599.776664964801,0.09652900695800781
687,Medium,GomoryPasses,27,599.776664964801,0.04913330078125
688,Medium,GomoryPasses,28,599.776664964801,0.0621795654296875
689,Medium,GomoryPasses,29,599.776664964801,0.06292724609375
690,Medium,GomoryPasses,30,599.776664964801,0.06283760070800781
691,Medium,GomoryPasses,31,599.776664964801,0.06451225280761719
692,Medium,GomoryPasses,32,599.776664964801,0.08127403259277344
693,Medium,GomoryPasses,33,599.776664964801,0.07280731201171875
694,Medium,GomoryPasses,34,599.776664964801,0.07394027709960938
695,Medium,GomoryPasses,35,599.776664964801,0.07503890991210938
696,Medium,GomoryPasses,36,599.776664964801,0.06581497192382812
697,Medium,GomoryPasses,37,599.776664964801,0.04843711853027344
698,Medium,GomoryPasses,38,599.776664964801,0.06291580200195312
699,Medium,GomoryPasses,39,599.776664964801,0.06588554382324219
700,Medium,GomoryPasses,40,599.776664964801,0.06404685974121094
701,Medium,GomoryPasses,41,599.776664964801,0.05171394348144531
702,Medium,GomoryPasses,42,599.776664964801,0.0693359375
703,Medium,GomoryPasses,43,599.776664964801,0.06637954711914062
704,Medium,GomoryPasses,44,599.776664964801,0.061321258544921875
705,Medium,GomoryPasses,45,599.776664964801,0.06368827819824219
706,Medium,GomoryPasses,46,599.776664964801,0.07924461364746094
707,Medium,GomoryPasses,47,599.776664964801,0.06634521484375
708,Medium,GomoryPasses,48,599.776664964801,0.0735626220703125
709,Medium,GomoryPasses,49,599.776664964801,0.09119987487792969
710,Medium,GomoryPasses,50,599.776664964801,0.07177734375
711,Medium,GomoryPasses,51,599.776664964801,0.07498359680175781
712,Medium,GomoryPasses,52,599.776664964801,0.06091499328613281
713,Medium,GomoryPasses,53,599.776664964801,0.05898857116699219
714,Medium,GomoryPasses,54,599.776664964801,0.06595611572265625
715,Medium,GomoryPasses,55,599.776664964801,0.05662727355957031
716,Medium,GomoryPasses,56,599.776664964801,0.07007408142089844
717,Medium,GomoryPasses,57,599.776664964801,0.06139564514160156
718,Medium,GomoryPasses,58,599.776664964801,0.05951690673828125
719,Medium,GomoryPasses,59,599.776664964801,0.06794166564941406
720,Medium,GomoryPasses,60,599.776664964801,0.0731658935546875
721,Medium,GomoryPasses,61,599.776664964801,0.045654296875
722,Medium,GomoryPasses,62,599.776664964801,0.07503509521484375
723,Medium,GomoryPasses,63,599.776664964801,0.0645294189453125
724,Medium,GomoryPasses,64,599.776664964801,0.06485748291015625
725,Medium,GomoryPasses,65,599.776664964801,0.053558349609375
726,Medium,GomoryPasses,66,599.776664964801,0.06611442565917969
727,Medium,GomoryPasses,67,599.776664964801,0.0431976318359375
728,Medium,GomoryPasses,68,599.776664964801,0.05884361267089844
729,Medium,GomoryPasses,69,599.776664964801,0.07248306274414062
730,Medium,GomoryPasses,70,599.776664964801,0.05642127990722656
731,Medium,GomoryPasses,71,599.776664964801,0.06069755554199219
732,Medium,GomoryPasses,72,599.776664964801,0.06333541870117188
733,Medium,GomoryPasses,73,599.776664964801,0.07198905944824219
734,Medium,GomoryPasses,74,599.776664964801,0.06251335144042969
735,Medium,GomoryPasses,75,599.776664964801,0.04836845397949219
736,Medium,GomoryPasses,76,599.776664964801,0.07832717895507812
737,Medium,GomoryPasses,77,599.776664964801,0.053791046142578125
738,Medium,GomoryPasses,78,599.776664964801,0.04998588562011719
739,Medium,GomoryPasses,79,599.776664964801,0.08252143859863281
740,Medium,GomoryPasses,80,599.776664964801,0.06251144409179688
741,Medium,GomoryPasses,81,599.776664964801,0.0785369873046875
742,Medium,GomoryPasses,82,599.776664964801,0.07575798034667969
743,Medium,GomoryPasses,83,599.776664964801,0.06289291381835938
744,Medium,GomoryPasses,84,599.776664964801,0.06090354919433594
745,Medium,GomoryPasses,85,599.776664964801,0.07813453674316406
746,Medium,GomoryPasses,86,599.776664964801,0.07848548889160156
747,Medium,GomoryPasses,87,599.776664964801,0.06199836730957031
748,Medium,GomoryPasses,88,599.776664964801,0.07867240905761719
749,Medium,GomoryPasses,89,599.776664964801,0.07853317260742188
750,Medium,GomoryPasses,90,599.776664964801,0.08697509765625
751,Medium,GomoryPasses,91,599.776664964801,0.078277587890625
752,Medium,GomoryPasses,92,599.776664964801,0.09074020385742188
753,Medium,GomoryPasses,93,599.776664964801,0.12574386596679688
754,Medium,GomoryPasses,94,599.776664964801,0.06755256652832031
755,Medium,GomoryPasses,95,599.776664964801,0.07300949096679688
756,Medium,GomoryPasses,96,599.776664964801,0.13025283813476562
